,0,0.1,0.2,0.3,0
MAR00868,0.72541654,0.6353919,0.96509206,0.9439409,0.98918694
MAR00870,0.8559307,0.9214364,0.97319806,0.9831526,0.978437
MAR00873,0.8559307,0.9214364,0.97319806,0.9831526,0.9784369
MAR00874,0.9997857,0.9995214,0.9999049,0.9998234,0.9998838
MAR00876,0.9749956,0.9752485,0.9908578,0.98063356,0.9926844
MAR00877,0.9622616,0.95963466,0.9883979,0.96809375,0.9881109
MAR00878,0.8559308,0.92143655,0.97319806,0.9831526,0.9784369
MAR00883,0.9034351,0.95375586,0.9795065,0.9890966,0.9877237
MAR00884,0.3455968,0.20769311,0.8972365,0.72572595,0.8967566
MAR00885,0.72541654,0.6353919,0.96509206,0.9439409,0.98918694
MAR00886,0.8559308,0.9214364,0.97319806,0.9831526,0.978437
MAR00887,0.34559676,0.20769311,0.8972365,0.72572607,0.8967566
MAR00901,0.82220113,0.8048574,0.97940034,0.9686198,0.9936674
MAR00902,0.4774385,0.38145912,0.9393805,0.85188943,0.9456618
MAR00903,0.72541654,0.6353919,0.96509206,0.9439409,0.98918694
MAR00904,0.8559307,0.92143655,0.97319806,0.9831526,0.9784369
MAR00905,0.34559682,0.20769309,0.8972365,0.725726,0.8967566
MAR00906,0.9440749,0.9588487,0.99504626,0.990947,0.99819404
MAR00907,0.7254164,0.6353917,0.96509206,0.9439409,0.98918694
MAR00908,0.8559308,0.92143655,0.97319806,0.9831526,0.978437
MAR00909,0.8559308,0.9214364,0.97319806,0.9831526,0.978437
MAR00910,0.98517656,0.98723954,0.99502534,0.98887897,0.99541265
MAR00912,0.81650996,0.7466276,0.9768519,0.96322256,0.9911144
MAR00913,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR00914,0.8332627,0.9714579,0.9321534,0.7023614,0.96834934
MAR00919,0.96491075,0.9217209,0.98915327,0.98899007,0.99645966
MAR00920,0.99833506,0.9989724,0.9960829,0.9983931,0.9934756
MAR00921,0.042373158,0.23170495,0.5395152,0.31783277,0.54745156
MAR00929,0.0032762322,0.12643209,0.8313308,0.99938035,0.054951847
MAR00941,0.9999156,0.9999777,0.9999409,0.99994266,0.99992704
MAR00959,0.9978619,0.999315,0.9987839,0.9985049,0.9957885
MAR00961,0.9997875,0.999912,0.9997162,0.9996803,0.99979466
MAR00966,0.12784141,0.88008475,0.0016989268,0.8574076,0.63218206
MAR00967,0.99763453,0.9995757,0.9966893,0.99970585,0.99937564
MAR00968,0.9996797,0.9998599,0.9998354,0.9997402,0.99977595
MAR00973,0.9995333,0.99971205,0.99879813,0.9994816,0.99964786
MAR00976,0.99974996,0.9998925,0.99969685,0.99963033,0.9997547
MAR00978,0.99959534,0.9998234,0.999801,0.99966717,0.99973196
MAR00979,0.9641195,0.99880826,0.6233293,0.9806575,0.9896561
MAR00980,0.9994704,0.99967754,0.9987797,0.9993855,0.99961156
MAR00981,0.9997631,0.9999356,0.9998186,0.9998011,0.9998338
MAR01012,0.9996123,0.99980575,0.99943763,0.99937207,0.99943596
MAR01015,0.91861254,0.98816746,0.9963297,0.8847592,0.99769884
MAR01016,0.9181443,0.5363206,0.9377063,0.5680757,0.06111174
MAR01019,0.9996753,0.99983203,0.9995579,0.9994873,0.9995234
MAR01024,0.99973434,0.9998834,0.99969244,0.9996332,0.9996125
MAR01030,0.051562145,0.0019042821,0.002331636,0.11883279,0.017493756
MAR01031,0.99977976,0.9998989,0.9997608,0.99960047,0.9997011
MAR01032,0.9998392,0.9999211,0.99976224,0.99967027,0.9997476
MAR01038,0.0080886325,0.6456846,0.020274144,0.61993665,0.10862168
MAR01046,0.007920668,0.094705604,0.45177174,0.07838469,0.5529582
MAR01051,0.98274773,0.08457894,0.022328528,0.31433252,0.621165
MAR01056,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01060,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01075,0.999801,0.99992347,0.999721,0.99971634,0.99980277
MAR01076,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01078,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01083,0.023995062,0.19614403,0.03522149,0.48497558,0.076669306
MAR01084,0.5321589,0.0148316845,0.0029378487,0.09444273,0.36383498
MAR01086,0.99349385,0.2550293,0.9591555,0.013871512,0.15646425
MAR01094,0.36907065,0.47376114,0.2982526,0.8811892,0.36157143
MAR01095,0.9680739,0.99242896,0.9983012,0.99989176,0.9901978
MAR01096,0.9950546,0.99595827,0.9914778,0.9906378,0.9978624
MAR01118,0.023995046,0.19614403,0.035221465,0.48497552,0.07666927
MAR01126,0.9997949,0.9999447,0.9998387,0.99983287,0.9998554
MAR01136,0.9865565,0.9856721,0.98445594,0.9978531,0.9758198
MAR01138,0.99954164,0.9998908,0.99991727,0.9999069,0.99987555
MAR01140,0.999385,0.99986064,0.99989676,0.99988604,0.99985147
MAR01141,0.02399505,0.19614395,0.03522148,0.48497558,0.07666927
MAR01142,0.9979067,0.9992755,0.9989221,0.9997329,0.99908733
MAR01145,0.5244501,0.99344516,0.87561154,0.956347,0.99867994
MAR01162,0.99953794,0.9991443,0.99936014,0.99869126,0.9998933
MAR01164,0.9864654,0.4769615,0.9268968,0.9770588,0.99140877
MAR01166,0.9949675,0.99880314,0.9960795,0.99709094,0.9949604
MAR01168,0.8666419,0.9766494,0.944054,0.994163,0.93525785
MAR01171,0.99765813,0.9966685,0.9742159,0.9975376,0.9980349
MAR01172,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01173,0.05910066,0.015395128,0.34809867,0.1725137,0.23375191
MAR01188,0.34744397,0.8549407,0.55333316,0.25304103,0.8380935
MAR01203,0.99741036,0.99863166,0.9801183,0.9883306,0.99801874
MAR01205,0.99733526,0.9961456,0.99770063,0.9977551,0.99966943
MAR01207,0.9864654,0.4769615,0.9268968,0.9770588,0.99140877
MAR01209,0.9949675,0.99880314,0.9960795,0.99709094,0.9949604
MAR01211,0.8666419,0.9766494,0.944054,0.994163,0.93525785
MAR01213,0.99765813,0.9966685,0.9742159,0.9975376,0.9980349
