,predicted_scores,similarity_scores
MAR09963,0.9997774039999999,0.8380757760178568
MAR00435,0.999777392,0.8380757760178564
MAR11769,0.999777374,0.8380757760178594
MAR01830,0.999777316,0.7715285759062387
MAR00335,0.9997770020000001,0.8380757760178595
MAR09986,0.9997769999999999,0.8380757760178574
MAR00343,0.9997766740000001,0.8380757760178692
MAR00303,0.999776228,0.8380757760178577
MAR00355,0.9997761000000001,0.8380757760178594
MAR01990,0.999775792,0.7715285759062387
MAR00359,0.9997757720000001,0.8380757760178594
MAR00321,0.9997755600000001,0.8380757760178674
MAR00325,0.9997754820000001,0.8380757760178581
MAR00202,0.999775406,0.8380757760178565
MAR00351,0.9997751999999999,0.8380757760178595
MAR00423,0.99977514,0.8380757760178691
MAR00207,0.9997751279999999,0.8380757760178691
MAR00375,0.9997750780000001,0.8380757760178691
MAR00391,0.9997743720000001,0.8380757760178557
MAR00371,0.999774142,0.8380757760178692
MAR10172,0.99977406,0.8380757760178591
MAR12158,0.999774,0.8391463916782738
MAR00407,0.999773488,0.8380757760178583
MAR00403,0.999773462,0.8380757760178585
MAR00347,0.9997731,0.8380757760178595
MAR06379,0.9997730480000001,0.8164965809277261
MAR10381,0.9997729599999999,0.8380757760178571
MAR11770,0.999772958,0.8380757760178568
MAR08934,0.999772832,0.8380757760178594
MAR08633,0.9997724660000001,0.838075776017858
MAR00311,0.999772436,0.8380757760178595
MAR07592,0.9997722459999998,0.8380757760178594
MAR08037,0.9997719660000002,0.7715285759062599
MAR02007,0.9997717739999998,0.8571384775744164
MAR01993,0.9997717739999998,0.8571384775744164
MAR10150,0.999770792,0.8380757760178568
MAR10016,0.99977071,0.8380757760178568
MAR01839,0.999770502,0.7715285759062612
MAR00431,0.999769942,0.8380757760178564
MAR10173,0.99976963,0.8380757760178568
MAR02137,0.999769532,0.8571384775744605
MAR09893,0.9997693419999999,0.8380757760178591
MAR00329,0.999768832,0.8380757760178595
MAR11829,0.99976816,0.8380757760178568
MAR02386,0.999767508,0.8380757760178581
MAR10148,0.999767258,0.8380757760178595
MAR07658,0.999766674,0.838075776017858
MAR11380,0.9997663080000001,0.8380757760178577
MAR11851,0.999765958,0.8380757760178587
MAR06057,0.99976564,0.9805806756909202
MAR09937,0.9997653,0.7715285759062456
MAR11224,0.99976518,0.7715285759062529
MAR02118,0.999762238,0.857138477574462
MAR01989,0.9997615599999999,0.7715285759062563
MAR01988,0.9997615599999999,0.771528575906256
MAR10409,0.9997611799999999,0.8380757760178568
MAR13003,0.9997607479999999,0.6123724356957946
MAR00097,0.99976027,0.7071067811865475
MAR01737,0.999760098,0.7715285759062573
MAR10171,0.999759994,0.8380757760178585
MAR08097,0.99975936,0.777820167386047
MAR01838,0.9997592040000001,0.8198996789468536
MAR07012,0.999757612,0.771528575906258
MAR01589,0.9997575340000001,0.8229482797957658
MAR01239,0.9997575340000001,0.8229482797957742
MAR01237,0.9997575340000001,0.8229482797957742
MAR01235,0.9997575340000001,0.8229482797957742
MAR01140,0.9997575340000001,0.822948279795767
MAR01831,0.9997575340000001,0.8229482797957459
MAR07937,0.9997575340000001,0.8229482797957465
MAR01840,0.9997575340000001,0.8229482797957671
MAR07932,0.9997575340000001,0.8229482797957658
MAR07928,0.9997575340000001,0.8229482797957743
MAR01574,0.9997575340000001,0.822948279795757
MAR08059,0.9997575340000001,0.8229482797957742
MAR06429,0.9997575340000001,0.9237604307034013
MAR01777,0.9997575340000001,0.8229482797957653
MAR06427,0.9997575340000001,0.8229482797957667
MAR06479,0.9997575340000001,0.9237604307034013
MAR01945,0.9997575340000001,0.8229482797957465
MAR06442,0.9997575340000001,0.8229482797957667
MAR06444,0.9997575340000001,0.9237604307034013
MAR06465,0.9997575340000001,0.8229482797957667
MAR03842,0.9997575340000001,0.8229482797957468
MAR06467,0.9997575340000001,0.9237604307034013
MAR06348,0.9997575340000001,0.8229482797957548
MAR06477,0.9997575340000001,0.822948279795765
MAR10170,0.999756662,0.8380757760178593
MAR06448,0.99975638,0.8947356532149852
MAR06433,0.99975638,0.8947356532149852
MAR08498,0.99975544,0.7715285759062401
MAR01234,0.999753986,0.7715285759062585
MAR10154,0.999753656,0.8380757760178584
MAR06511,0.9997530680000001,0.7171232413347701
MAR10163,0.99975298,0.8380757760178577
MAR02340,0.9997529499999999,0.5
MAR09486,0.9997503460000001,0.5669553998839473
MAR01681,0.9997488699999998,0.7715285759062388
MAR00470,0.99974843,0.8380757760178581
MAR03210,0.99974435,0.8447382133154817
MAR06707,0.99974347,0.6859943405700353
MAR05365,0.999742658,0.892369614796338
MAR05083,0.9997421120000001,0.8547043234472845
MAR06407,0.9997421120000001,0.8547043234472845
MAR05378,0.9997421120000001,0.8547043234472845
MAR05242,0.9997421120000001,0.8547043234472845
MAR05208,0.9997421120000001,0.8547043234472845
MAR05360,0.9997421120000001,0.8547043234472845
MAR04984,0.9997421120000001,0.8547043234472845
MAR05403,0.9997421120000001,0.8547043234472845
MAR05072,0.9997421120000001,0.8547043234472845
MAR05369,0.9997421120000001,0.8547043234472845
MAR07076,0.99974167,0.7171276386651745
MAR08923,0.999741198,0.8380757760178594
MAR11835,0.999741198,0.8380757760178594
MAR10109,0.999741198,0.8380757760178594
MAR09965,0.999741198,0.8380757760178589
MAR11714,0.999741198,0.8380757760178594
MAR10102,0.999741198,0.8380757760178594
MAR10101,0.999741198,0.8380757760178594
MAR11774,0.999741198,0.8380757760178587
MAR12278,0.999741198,0.8380757760178594
MAR06779,0.999741198,0.8380757760178594
MAR10100,0.999741198,0.8380757760178594
MAR11768,0.999741198,0.8380757760178595
MAR11720,0.999741198,0.8380757760178595
MAR11771,0.999741198,0.838075776017857
MAR06775,0.999741198,0.8380757760178594
MAR01518,0.999741198,0.8380757760178591
MAR11849,0.999741198,0.8380757760178582
MAR11773,0.999741198,0.8380757760178594
MAR10117,0.999741198,0.8380757760178594
MAR11853,0.999741198,0.8380757760178584
MAR10126,0.999741198,0.8380757760178594
MAR08922,0.999741198,0.7193972169362932
MAR11776,0.999741198,0.838075776017858
MAR11838,0.999741198,0.8380757760178594
MAR11766,0.999741198,0.8380757760178584
MAR11767,0.999741198,0.8380757760178568
MAR12260,0.999741198,0.8380757760178594
MAR11718,0.999741198,0.8380757760178594
MAR11587,0.999741198,0.8380757760178594
MAR11623,0.999741198,0.8380757760178594
MAR11621,0.999741198,0.8380757760178594
MAR11799,0.999741198,0.838075776017858
MAR11620,0.999741198,0.8380757760178594
MAR11698,0.999741198,0.8380757760178594
MAR11738,0.999741198,0.8380757760178594
MAR08103,0.999741198,0.8380757760178573
MAR10401,0.999741198,0.8380757760178594
MAR11742,0.999741198,0.8380757760178594
MAR10404,0.999741198,0.8380757760178594
MAR11619,0.999741198,0.8380757760178594
MAR11618,0.999741198,0.8380757760178594
MAR08850,0.999741198,0.8380757760178594
MAR11617,0.999741198,0.8380757760178594
MAR11747,0.999741198,0.8380757760178594
MAR11696,0.999741198,0.8380757760178594
MAR07990,0.999741198,0.8380757760178573
MAR07986,0.999741198,0.838075776017856
MAR07982,0.999741198,0.8380757760178585
MAR10425,0.999741198,0.838075776017863
MAR11616,0.999741198,0.8380757760178594
MAR07967,0.999741198,0.838075776017858
MAR07964,0.999741198,0.8380757760178585
MAR11588,0.999741198,0.8380757760178594
MAR11622,0.999741198,0.8380757760178594
MAR11624,0.999741198,0.8380757760178594
MAR11614,0.999741198,0.8380757760178594
MAR11625,0.999741198,0.8380757760178594
MAR12256,0.999741198,0.8380757760178595
MAR11722,0.999741198,0.8380757760178594
MAR12252,0.999741198,0.8380757760178594
MAR11795,0.999741198,0.8380757760178568
MAR12248,0.999741198,0.8380757760178595
MAR11706,0.999741198,0.8380757760178594
MAR11724,0.999741198,0.8380757760178595
MAR12274,0.999741198,0.8380757760178594
MAR11716,0.999741198,0.8380757760178594
MAR11708,0.999741198,0.8380757760178595
MAR12193,0.999741198,0.8380757760178594
MAR11704,0.999741198,0.8380757760178594
MAR11726,0.999741198,0.8380757760178594
MAR11710,0.999741198,0.8380757760178594
MAR12189,0.999741198,0.8380757760178594
MAR11702,0.999741198,0.8380757760178594
MAR12180,0.999741198,0.8380757760178594
MAR12176,0.999741198,0.8380757760178594
MAR11628,0.999741198,0.8380757760178594
MAR11627,0.999741198,0.8380757760178594
MAR12169,0.999741198,0.8380757760178594
MAR11626,0.999741198,0.8380757760178594
MAR11700,0.999741198,0.8380757760178595
MAR11615,0.999741198,0.8380757760178594
MAR11750,0.999741198,0.8380757760178594
MAR11760,0.999741198,0.8380757760178574
MAR11759,0.999741198,0.8380757760178628
MAR11761,0.999741198,0.8380757760178577
MAR11966,0.999741198,0.8380757760178594
MAR11604,0.999741198,0.8380757760178594
MAR11603,0.999741198,0.8380757760178594
MAR04803,0.999741198,0.8380757760178594
MAR11602,0.999741198,0.8380757760178594
MAR11601,0.999741198,0.8380757760178594
MAR11600,0.999741198,0.8380757760178594
MAR10166,0.999741198,0.8380757760178594
MAR09877,0.999741198,0.8380757760178581
MAR11599,0.999741198,0.8380757760178594
MAR09879,0.999741198,0.8380757760178582
MAR11598,0.999741198,0.8380757760178594
MAR11597,0.999741198,0.8380757760178594
MAR10157,0.999741198,0.8380757760178594
MAR11596,0.999741198,0.8380757760178594
MAR11595,0.999741198,0.8380757760178594
MAR11594,0.999741198,0.8380757760178594
MAR11593,0.999741198,0.8380757760178594
MAR10155,0.999741198,0.8380757760178594
MAR00058,0.999741198,0.8380757760178577
MAR11592,0.999741198,0.8380757760178594
MAR11591,0.999741198,0.8380757760178594
MAR11590,0.999741198,0.8380757760178594
MAR11589,0.999741198,0.8380757760178594
MAR12025,0.999741198,0.8380757760178594
MAR11648,0.999741198,0.8380757760178648
MAR07679,0.999741198,0.8380757760178561
MAR10176,0.999741198,0.8380757760178594
MAR11609,0.999741198,0.8380757760178594
MAR11608,0.999741198,0.8380757760178594
MAR07681,0.999741198,0.7193972169362993
MAR11712,0.999741198,0.8380757760178594
MAR11611,0.999741198,0.8380757760178594
MAR11607,0.999741198,0.8380757760178594
MAR10368,0.999741198,0.8380757760178594
MAR07650,0.999741198,0.8380757760178585
MAR01896,0.999741198,0.8380757760178579
MAR11612,0.999741198,0.8380757760178594
MAR11613,0.999741198,0.8380757760178594
MAR11606,0.999741198,0.8380757760178594
MAR11386,0.999741198,0.8380757760178595
MAR11754,0.999741198,0.8380757760178594
MAR11758,0.999741198,0.8380757760178594
MAR11605,0.999741198,0.8380757760178594
MAR11610,0.999741198,0.8380757760178594
MAR07072,0.999740864,0.7715285759062662
MAR05359,0.999740812,0.8924461759630943
MAR08982,0.9997406879999999,0.35355339059327373
MAR05345,0.999740306,0.9091921880343058
MAR00078,0.9997401220000001,0.5
MAR03055,0.999739974,0.964183927328827
MAR03054,0.999739974,0.9977257168525592
MAR11545,0.9997398439999999,0.7715285759062435
MAR05068,0.99973651,0.7071067811865475
MAR04379,0.9997360759999999,0.7999914159406015
MAR11548,0.99973344,0.7715285759062414
MAR08699,0.999731998,0.8447382133154815
MAR05358,0.999731966,0.892369614796338
MAR04934,0.9997307540000001,0.6859943405700353
MAR05185,0.999728004,0.909907157067554
MAR08489,0.9997263160000001,0.5999828318812003
MAR08046,0.9997256480000001,0.7715285759062589
MAR08601,0.9997256480000001,0.7715285759062566
MAR06441,0.9997256480000001,0.7715285759062658
MAR02935,0.9997256480000001,0.7715285759062402
MAR01548,0.9997256480000001,0.7715285759062592
MAR01549,0.9997256480000001,0.8391463916782738
MAR01992,0.9997256480000001,0.7715285759062585
MAR08034,0.9997256480000001,0.7715285759062561
MAR06443,0.9997256480000001,0.9166666666666669
MAR08032,0.9997256480000001,0.7715285759062662
MAR01991,0.9997256480000001,0.771528575906256
MAR07044,0.9997256480000001,0.7715285759062386
MAR08598,0.9997256480000001,0.7715285759062581
MAR01544,0.9997256480000001,0.8391463916782738
MAR08596,0.9997256480000001,0.7715285759062576
MAR08052,0.9997256480000001,0.7715285759062397
MAR01948,0.9997256480000001,0.7715285759062587
MAR01944,0.9997256480000001,0.7715285759062392
MAR01940,0.9997256480000001,0.7715285759062583
MAR01797,0.9997256480000001,0.7715285759062661
MAR01238,0.9997256480000001,0.7715285759062585
MAR01236,0.9997256480000001,0.7715285759062585
MAR06428,0.9997256480000001,0.9166666666666669
MAR06426,0.9997256480000001,0.7715285759062658
MAR01545,0.9997256480000001,0.7715285759062592
MAR01550,0.9997256480000001,0.7715285759062592
MAR01543,0.9997256480000001,0.7715285759062386
MAR01470,0.9997256480000001,0.7715285759062552
MAR01502,0.9997256480000001,0.7715285759062662
MAR01503,0.9997256480000001,0.8391463916782738
MAR01504,0.9997256480000001,0.7715285759062662
MAR01494,0.9997256480000001,0.7715285759062662
MAR01493,0.9997256480000001,0.8391463916782738
MAR01490,0.9997256480000001,0.7715285759062567
MAR01478,0.9997256480000001,0.8391463916782738
MAR01739,0.9997256480000001,0.7715285759062662
MAR01516,0.9997256480000001,0.8391463916782738
MAR01477,0.9997256480000001,0.7715285759062627
MAR08040,0.9997256480000001,0.7715285759062515
MAR01767,0.9997256480000001,0.7715285759062592
MAR03840,0.9997256480000001,0.7715285759062375
MAR01765,0.9997256480000001,0.7715285759062661
MAR01538,0.9997256480000001,0.8391463916782738
MAR01536,0.9997256480000001,0.7715285759062381
MAR09971,0.9997256480000001,0.7715285759062414
MAR05343,0.999722684,0.9080855077249617
MAR04681,0.9997214399999999,0.6859943405700353
MAR04133,0.999719758,0.5999828318811999
MAR02767,0.999719064,0.8571384775744184
MAR05356,0.999718178,0.897381812634432
MAR04851,0.99971717,0.5
MAR01024,0.999716984,0.9505166563857561
MAR02889,0.9997143359999999,0.8447382133154804
MAR00041,0.9997141800000001,0.7142769551488369
MAR02194,0.9997134839999999,0.717123241334743
MAR05111,0.999712858,0.892369614796338
MAR06437,0.999710136,0.892369614796338
MAR03475,0.999709552,0.7303124154486522
MAR08607,0.999707716,0.6488490370509081
MAR08108,0.9997057719999999,0.9904728475372224
MAR05177,0.9996967099999999,0.892369614796338
MAR05123,0.9996967099999999,0.892369614796338
MAR05194,0.9996967099999999,0.892369614796338
MAR05373,0.9996967099999999,0.892369614796338
MAR05191,0.9996967099999999,0.892369614796338
MAR05376,0.9996967099999999,0.892369614796338
MAR06320,0.9996967099999999,0.892369614796338
MAR05044,0.9996967099999999,0.892369614796338
MAR08987,0.9996934959999999,0.4999999999999999
MAR06434,0.999691436,0.834620366855384
MAR06432,0.999691436,0.8346203668553802
MAR06447,0.999691436,0.8346203668553802
MAR06450,0.999691436,0.834620366855384
MAR05071,0.9996913619999999,0.7071067811865475
MAR04646,0.999688132,0.7303124154486473
MAR02140,0.9996872480000001,0.7142769551488799
MAR06896,0.9996794440000001,0.9428090415820635
MAR03761,0.9996778260000001,0.657951694959769
MAR11305,0.99967615,0.9505166563857561
MAR08513,0.9996752299999999,0.7071067811865475
MAR01320,0.999672428,0.8660254038730468
MAR09718,0.9996692379999998,0.6324389432753121
MAR04785,0.9996677780000001,0.7777724790767442
MAR05344,0.9996648539999999,0.7071067811865475
MAR04519,0.999662478,0.7303124154486473
MAR06579,0.9996531519999999,0.7999914159405785
MAR05023,0.9996531040000001,0.7071067811865475
MAR02777,0.9996481559999999,0.7071067811865475
MAR06895,0.9996369379999999,0.7746022100496326
MAR08563,0.9996320520000002,0.7777724790767417
MAR08778,0.9996320520000002,0.7777724790767121
MAR08440,0.9996320520000002,0.7777724790767098
MAR03759,0.9996320520000002,0.7777724790767405
MAR07754,0.9996315920000001,0.5999828318812012
MAR08349,0.999626296,0.8134885323118876
MAR00067,0.999626296,0.819886970923407
MAR06349,0.999626296,0.8999957079702935
MAR04703,0.999626296,0.8198869709234216
MAR06376,0.999626296,0.899995707970292
MAR04233,0.999626296,0.8198869709234206
MAR04797,0.999626296,0.8198869709234218
MAR04431,0.999626296,0.8198869709234231
MAR06714,0.999626296,0.8198869709234232
MAR06350,0.999626296,0.8660254038730479
MAR07774,0.9996232019999999,0.35355339059327373
MAR05295,0.9996217100000001,0.8980274771822674
MAR11443,0.999620086,0.7071067811865475
MAR01019,0.999619594,0.9505166563857561
MAR06785,0.9996138200000001,0.6488893489186919
MAR06865,0.9996037000000001,0.9428090415820635
MAR08488,0.999603012,0.599982831881201
MAR04123,0.9995995260000001,0.7071067811865475
MAR04560,0.99959887,0.6804219293375334
MAR04437,0.9995973039999999,0.5773089664554418
MAR02590,0.999593252,0.7071067811865475
MAR07179,0.9995906779999999,0.9428090415820635
MAR01012,0.9995881819999999,0.9354289362347985
MAR03168,0.999586996,0.7559405331786044
